,idx,N°_dépot,N°_caisse,Localité,année,N°_cantonal,Lieu_dit,N°_terrain,Matière,Caractéristique,Description_de_l_objet,Altitude,UF,Période_culturelle,Année_de_restauration,Etat_de_conservation,Fiche_ITMS_non,Remarque_restauration,Coord_X,Coord_Y,Mat_prem,Typologie,Integrite,Etat_surface,Longueur,Largeur,Epaisseur,Poids,Type_de_talon,Bulbe,Levre,Esquille_bulbaire,Retouche,Cortex,Dessin,Remarque,Technologie,Accident
416,858,Spira,6,CHE,2013,1897,BR,177,lit,silex,pièce à encoche ?,,B11,,,,,,1.0,11.0,,,,,,,,,,,,,,,,,Débris,
417,866,Spira,6,CHE,2013,1905,BR,123,lit,silex,esquille,,C11,,,,,,2.0,11.0,,,PX,,7,"5,5","1,4",,LI,PR,AB,AB,,,,,Esquille,
418,868,Spira,6,CHE,2013,1907,BR,142,lit,silex,fragment lamelle,,C11,,,,,,2.0,11.0,1,,ME,,"10,9","8,5","1,6",,IN,IN,IN,IN,,,,,Lamelle,
419,871,Spira,6,CHE,2013,1910,BR,4,lit,silex,fragment lame,,A10,,,,,,0.0,10.0,,,DI,,"25,8","13,4","2,9",,IN,IN,IN,IN,1910,,,,Lame,
420,874,Spira,6,CHE,2013,1913,BR,2,lit,silex,lame corticale,,F26,,,,,,5.0,26.0,Brun-rouge,,PX,,"25,8","12,9","2,9",,LI,PR,AB,AB,1913,1913,,,Lame,
421,0,Spira,33,CHE,2012,7821,BR,1397,lit,sil,1 éclat,,A3,,,,,,0.0,3.0,1,,EN,,"30,4","11,8","7,5",,PU,PR,AB,PR,,,,,Éclat,
422,1,Spira,33,CHE,2012,7822,BR,1398,lit,sil,1 Éclat,,A3,,,,,,0.0,3.0,1,,EN,,"24,2","13,9","4,7",,PU,PR,AB,PR,,,,,Éclat,
423,2,Spira,33,CHE,2012,7823,BR,1400,lit,sil,1 Éclat (grand),,A3,,,,,,0.0,3.0,7823,,DI,,"45,8","26,1","19,6",,IN,IN,IN,IN,,,,naturel ?,Éclat,
424,3,Spira,33,CHE,2012,7824,BR,1404,lit,sil,1 Éclat (grand),,A3,,,,,,0.0,3.0,1,,DI,,"58,2",49,"14,6",,IN,PR,IN,IN,,,,nucleus ?,Éclat,
425,4,Spira,33,CHE,2012,7825,BR,1405,lit,sil,1 Éclat,,A3,,,,,,0.0,3.0,1,,DI,,"10,3",8,"6,1",,IN,IN,IN,IN,,,,naturel ?,Éclat,
426,5,Spira,33,CHE,2012,7826,BR,741,lit,sil,Éclat cortical,,A4,,,,,,0.0,4.0,7826,,ME,,"33,8","18,7","7,2",,IN,IN,IN,IN,,7826,,nucleus ?,Éclat,
427,7,Spira,33,CHE,2012,7828,BR,741,lit,sil,Éclat,,A4,,,,,,0.0,4.0,1,,EN,,"13,3",12.6,"2,3",,PU,PR,PR,AB,,,,,Éclat,
428,8,Spira,33,CHE,2012,7829,BR,741,lit,sil,Éclat,,A4,,,,,,0.0,4.0,1,,EN,,"12,8","19,5","1,8",,PU,PR,PR,AB,,,,,Éclat,
429,9,Spira,33,CHE,2012,7830,BR,416,lit,sil,Éclat,,A5,,,,,,0.0,5.0,1,,PX,,"9,6","6,3","3,7",,PU,PR,AB,AB,,,,,Éclat,
430,10,Spira,33,CHE,2012,7831,BR,416,lit,sil,Éclat,,A5,,,,,,0.0,5.0,1,,IN,,"8,5","3,1",2,,IN,IN,IN,IN,,7831,,,Éclat,
431,11,Spira,33,CHE,2012,7832,BR,416,lit,sil,éclat lamelle,,A5,,,,,,0.0,5.0,7832,,ME,,"11,3","10,2","2,8",,IN,PR,IN,IN,,,,,Lamelle,
432,12,Spira,33,CHE,2012,7833,BR,416,lit,sil,éclat lamelle retouchée,,A5,,,,,,0.0,5.0,7832,,ME,,"17,6","9,9","2,7",,IN,PR,IN,IN,7833,,,,Lamelle,
433,15,Spira,33,CHE,2012,7836,BR,432,lit,sil,Éclat,,A6,,,,,,0.0,6.0,1,,EN,,"13,2","9,1",2.4,,IN,PR,IN,AB,,7836,,,Éclat,
434,16,Spira,33,CHE,2012,7837,BR,432,lit,sil,Éclat ,,A6,,,,,,0.0,6.0,1,,EN,,20,"12,7","2,3",,LI,PR,PR,AB,,,,,Éclat,
435,17,Spira,33,CHE,2012,7838,BR,433,lit,sil,Éclat,,A6,,,,,,0.0,6.0,1,,IN,,"13,6",13,"2,9",,IN,IN,IN,IN,,,,,Éclat,
436,18,Spira,33,CHE,2012,7839,BR,433,lit,sil,Éclat,,A6,,,,,,0.0,6.0,1,,PX,,"12,1","19,7","2,4",,LI,PR,AB,AB,,7839,,,Éclat,
437,20,Spira,33,CHE,2012,7841,BR,670,lit,sil,Éclat cortical,,A6,,,,,,0.0,6.0,1,,IN,,"27,1",10,"4,2",,IN,IN,IN,IN,,7841,,,Éclat,
438,21,Spira,33,CHE,2012,7842,BR,670,lit,sil,Éclat cortical,,A6,,,,,,0.0,6.0,1,,IN,,"15,2",20,"3,9",,IN,IN,IN,IN,,7842,,,Éclat,
439,22,Spira,33,CHE,2012,7843,BR,670,lit,sil,Éclat cortical,,A6,,,,,,0.0,6.0,1,,IN,,"14,6","22,4","4,1",,IN,IN,IN,IN,,7843,,,Éclat,
440,24,Spira,33,CHE,2012,7845,BR,440,lit,sil,Éclat,,A7,,,,,,0.0,7.0,1,,EN,,"26,3","12,8","3,1",,LI,PR,AB,AB,,,,,Éclat,
441,26,Spira,33,CHE,2012,7847,BR,440,lit,sil,Éclat cortical,,A7,,,,,,0.0,7.0,1,,IN,,"25,2","12,2","7,5",,IN,IN,IN,IN,,7847,,,Éclat,
442,27,Spira,33,CHE,2012,7848,BR,440,lit,sil,Éclat cortical,,A7,,,,,,0.0,7.0,,,IN,,"23,4","13,1","3,7",,IN,IN,IN,IN,,7848,,,Éclat,
443,28,Spira,33,CHE,2012,7849,BR,440,lit,sil,Éclat cortical,,A7,,,,,,0.0,7.0,1,,EN,,"24,7","13,8","8,9",,PU,PR,PR,AB,,7849,,,Éclat,
444,31,Spira,33,CHE,2012,7852,BR,440,lit,sil,Bout de lamelle,,A7,,,,,,0.0,7.0,1,,PX,,"13,7","10,2","1,7",,PU,PR,AB,PR,,,,,Lamelle,
445,32,Spira,33,CHE,2012,7853,BR,440,lit,sil,Éclat,,A7,,,,,,0.0,7.0,1,,IN,,"16,1","10,6","1,2",,IN,IN,IN,IN,,,,,Éclat,
446,40,Spira,33,CHE,2012,7861,BR,551,lit,sil,Éclat,,A8,,,,,,0.0,8.0,1,,IN,,"33,6","16,1","9,9",,IN,IN,IN,IN,,,,,Éclat,
447,44,Spira,33,CHE,2012,7865,BR,283,lit,sil,Éclat cortical,,A9,,,,,,0.0,9.0,7862,,IN,,"14,8","7,6","1,7",,IN,IN,IN,IN,,7865,,,Éclat,
448,45,Spira,33,CHE,2012,7866,BR,283,lit,sil,Éclat,,A9,,,,,,0.0,9.0,1,,PX,,"16,9","22,3","1,9",,PU,PR,AB,PR,,,,,Éclat,
449,46,Spira,33,CHE,2012,7867,BR,283,lit,sil,Éclat,,A9,,,,,,0.0,9.0,1,,IN,,"11,3","8,1","1,7",,IN,IN,IN,IN,,,,,Éclat,
450,47,Spira,33,CHE,2012,7868,BR,283,lit,sil,Éclat,,A9,,,,,,0.0,9.0,1,,IN,,"16,2","10,7","3,7",,IN,IN,IN,IN,,,,,Éclat,
451,48,Spira,33,CHE,2012,7869,BR,3721,lit,sil,Fragment lamelle,,A11,,,,,,0.0,11.0,7846,,DI,,16,"10,5","1,9",,IN,IN,IN,IN,7869,,,,Éclat,
452,50,Spira,33,CHE,2012,7871,BR,687,lit,sil,Fragment Lame,,B2,,,,,,1.0,2.0,1,,PX,,"21,9","18,3","4,9",,PU,PR,PR,AB,,,,,Lame,
453,53,Spira,33,CHE,2012,7874,BR,1708,lit,sil,Éclat cortical,,B2,,,,,,1.0,2.0,7846,,PX,,"39,6","30,7","8,1",,IN,PR,IN,IN,7874,7874,,,Éclat,
454,54,Spira,33,CHE,2012,7875,BR,1709,lit,sil,Éclat,,B2,,,,,,1.0,2.0,1,,PX,,"26,6","12,1","4,1",,IN,PR,IN,IN,,,,,Éclat,
455,56,Spira,33,CHE,2012,7877,BR,1710,lit,sil,Éclat  ,,B2,,,,,,1.0,2.0,7846,,PX,,"16,1","9,5","2,5",,IN,PR,IN,IN,,,,,Éclat,
456,57,Spira,33,CHE,2012,7878,BR,1711,lit,sil,Éclat cortical,,B2,,,,,,1.0,2.0,7846,,IN,,"15,9","12,2","2,9",,IN,IN,IN,IN,,7878,,,Éclat,
457,58,Spira,33,CHE,2012,7879,BR,1712,lit,sil,Éclat cortical,,B2,,,,,,1.0,2.0,1,,IN,,"29,5","21,7","9,6",,IN,IN,IN,IN,,7879,,,Éclat,
458,61,Spira,33,CHE,2012,7882,BR,692,lit,sil,Triangle ?,,B3,,,,,Armature,1.0,3.0,7826,,PX,,"15,4",10,"2,2",,IN,PR,IN,IN,7882,7882,,,Éclat,
459,62,Spira,33,CHE,2012,7883,BR,692,lit,sil,Microburin ?,,B3,,,,,,1.0,3.0,7846,,PX,,"12,7","9,3","2,2",,PU,PR,DO,PR,7883,,,,Microburin,
460,67,Spira,33,CHE,2012,7888,BR,472,lit,sil,Éclat,,B4,,,,,,1.0,4.0,7846,,DI,,"21,3","10,9","2,9",,IN,IN,IN,IN,,,,,Éclat,
461,68,Spira,33,CHE,2012,7889,BR,472,lit,sil,Éclat,,B4,,,,,,1.0,4.0,1,,EN,,"40,9","26,8","16,7",,IN,PR,IN,PR,,,,,Éclat,
462,69,Spira,33,CHE,2012,7890,BR,472,lit,sil,Éclat,,B4,,,,,,1.0,4.0,1,,PX,,"28,4","12,2","2,7",,LI,PR,AB,PR,,,,,Éclat,
463,70,Spira,33,CHE,2012,7891,BR,472,lit,sil,Éclat,,B4,,,,,,1.0,4.0,1,,EN,,"13,4",7,"1,2",,LI,PR,AB,AB,,,,,Éclat,
464,80,Spira,33,CHE,2012,7901,BR,682,lit,sil,Fragment Lame,,A-B5,,,,,,0.0,5.0,1,,PX,,"13,2","11,1",5,,IN,PR,IN,IN,,,,,Lame,
465,81,Spira,33,CHE,2012,7902,BR,682,lit,sil,Éclat,,A-B5,,,,,,0.0,5.0,1,,IN,,"15,7","14,8","3,3",,IN,IN,IN,IN,,,,,Éclat,
466,82,Spira,33,CHE,2012,7903,BR,682,lit,sil,Éclat,,A-B5,,,,,,0.0,5.0,1,,IN,,"14,1","13,1","4,3",,IN,IN,IN,IN,,,,,Éclat,
467,83,Spira,33,CHE,2012,7904,BR,682,lit,sil,Éclat,,A-B5,,,,,,0.0,5.0,7846,,EN,,"17,2","15,5","3,2",,IN,PR,IN,IN,,,,,Éclat,
468,84,Spira,33,CHE,2012,7905,BR,682,lit,sil,Éclat cortical,,A-B5,,,,,,0.0,5.0,1,,IN,,"16,2","9,1","4,3",,IN,IN,IN,IN,,7905,,,Éclat,
469,86,Spira,33,CHE,2012,7907,BR,683,lit,sil,Éclat cortical,,A-B5,,,,,,0.0,5.0,7907,,ME,,"36,3","15,5","10,5",,IN,IN,IN,IN,,7907,,,Éclat,
470,87,Spira,33,CHE,2012,7908,BR,684,lit,sil,Éclat cortical,,A-B5,,,,,,0.0,5.0,7908,,DI,,"53,8","28,6","9,5",,IN,IN,IN,IN,7908,7908,,,Éclat,
471,90,Spira,33,CHE,2012,7911,BR,722,lit,sil,Éclat,,B6,,,,,,1.0,6.0,1,,EN,,"18,2","13,1",4,,LI,PR,AB,AB,,,,,Éclat,
472,91,Spira,33,CHE,2012,7912,BR,722,lit,sil,Éclat cortical,,B6,,,,,,1.0,6.0,1,,IN,,"26,7","15,7","4,7",,IN,IN,IN,IN,,7912,,,Éclat,
473,92,Spira,33,CHE,2012,7913,BR,722,lit,sil,Éclat cortical,,B6,,,,,,1.0,6.0,7826,,IN,,"33,6","20,3","8,8",,IN,IN,IN,IN,,7913,,,Éclat,
474,93,Spira,33,CHE,2012,7914,BR,722,lit,sil,Éclat,,B6,,,,,,1.0,6.0,7846,,IN,,"33,1","10,5","8,7",,IN,IN,IN,IN,,,,,Éclat,
475,94,Spira,33,CHE,2012,7915,BR,722,lit,sil,Éclat,,B6,,,,,,1.0,6.0,1,,IN,,"10,2","11,9","1,9",,IN,IN,IN,IN,,7915,,,Éclat,
476,99,Spira,33,CHE,2012,7920,BR,976,lit,sil,éclat,,B7,,,,,,1.0,7.0,1,,,,,,,,,,,,,,,,Naturel,
477,102,Spira,33,CHE,2012,7923,BR,979,lit,sil,galet éclaté,,B7,,,,,,1.0,7.0,,,,,,,,,,,,,,,,,Naturel,
478,104,Spira,33,CHE,2012,7925,BR,981,lit,sil,Éclat,,B7,,,,,,1.0,7.0,7846,,PX,,"10,8","14,7","4,1",,LI,PR,PR,AB,,,,,Éclat,
479,107,Spira,33,CHE,2012,7928,BR,982,lit,sil,Éclat,,B7,,,,,,1.0,7.0,1,,PX,,"8,6","6,7","2,6",,IN,PR,IN,IN,,,,,Éclat,
480,108,Spira,33,CHE,2012,7929,BR,983,lit,sil,Éclat cortical,,B7,,,,,,1.0,7.0,7846,,IN,,"24,2","19,1","9,8",,IN,IN,IN,IN,,,,,Éclat,
481,109,Spira,33,CHE,2012,7930,BR,984,lit,sil,Éclat cortical,,B7,,,,,,1.0,7.0,1,,PX,,"33,3","23,8","3,3",,IN,PR,IN,IN,,7930,,,Éclat,
482,120,Spira,33,CHE,2012,7941,BR,473,lit,sil,Éclat cortical,,B8,,,,,,1.0,8.0,1,,DI,,"24,7",11,"11,5",,IN,IN,IN,IN,,,,Cassage volontaire ?,Éclat,
483,121,Spira,33,CHE,2012,7942,BR,473,lit,sil,Éclat cortical,,B8,,,,,,1.0,8.0,1,,px,,"14,9","16,4","4,8",,IN,DI,IN,IN,7942,7942,,,Éclat,
484,122,Spira,33,CHE,2012,7943,BR,473,lit,sil,Éclat cortical,,B8,,,,,,1.0,8.0,1,,DI,,"13,3","11,7","3,3",,IN,IN,IN,IN,,7943,,,Éclat,
485,123,Spira,33,CHE,2012,7944,BR,473,lit,sil,Éclat cortical,,B8,,,,,,1.0,8.0,7908,,IN,,"12,8","10,5","2,5",,IN,DI,IN,IN,,7944,,Mat prem ?,Éclat,
486,124,Spira,33,CHE,2012,7945,BR,473,lit,sil,Éclat cortical,,B8,,,,,,1.0,8.0,1,,DI,,"17,1","6,3","6,2",,IN,IN,IN,IN,,7945,,,Éclat,
487,125,Spira,33,CHE,2012,7946,BR,473,lit,sil,Esquille,,B8,,,,,,1.0,8.0,1,,IN,,9,"10,7","1,3",,IN,DI,IN,IN,,,,,Esquille,
488,126,Spira,33,CHE,2012,7947,BR,473,lit,sil,Éclat,,B8,,,,,,1.0,8.0,1,,PX,,"14,2","10,5","2,2",,IN,PR,IN,AB,,,,,Éclat,
489,127,Spira,33,CHE,2012,7948,BR,473,lit,sil,Éclat,,B8,,,,,,1.0,8.0,7948,,PX,,"12,2","15,1","2,3",,LI,PR,PR,AB,,,,,Éclat,
490,128,Spira,33,CHE,2012,7949,BR,473,lit,sil,Éclat,,B8,,,,,,1.0,8.0,1,,IN,,"11,2","13,9",1,,IN,IN,IN,IN,,,,,Éclat,
491,129,Spira,33,CHE,2012,7950,BR,473,lit,sil,Éclat,,B8,,,,,,1.0,8.0,1,,IN,,"12,2","10,3","2,9",,IN,IN,IN,IN,,,,,Éclat,
492,130,Spira,33,CHE,2012,7951,BR,473,lit,sil,Éclat,,B8,,,,,,1.0,8.0,1,,DI,,"17,3","8,3","2,7",,IN,DI,IN,IN,,,,,Éclat,
493,131,Spira,33,CHE,2012,7952,BR,473,lit,sil,Éclat,,B8,,,,,,1.0,8.0,1,,IN,,"16,5",11,"3,6",,IN,IN,IN,IN,,,,,Éclat,
494,132,Spira,33,CHE,2012,7953,BR,473,lit,sil,Éclat,,B8,,,,,,1.0,8.0,1,,PX,,"8,6","18,9","10,1",,LI,PR,AB,AB,,,,,Éclat,
495,133,Spira,33,CHE,2012,7954,BR,473,lit,sil,Éclat,,B8,,,,,,1.0,8.0,1,,DI,,"17,5","22,5","7,8",,IN,IN,IN,IN,,,,,Éclat,
496,134,Spira,33,CHE,2012,7955,BR,473,lit,sil,Éclat,,B8,,,,,,1.0,8.0,1,,DI,,"23,5","23,2","2,5",,IN,IN,IN,IN,7955,,,,Éclat,
497,135,Spira,33,CHE,2012,7956,BR,473,lit,sil,Éclat,,B8,,,,,,1.0,8.0,7956,,PX,,"24,2","17,2","2,4",,IN,PR,IN,IN,7956,,,,Éclat,
498,139,Spira,33,CHE,2012,7960,BR,477,lit,sil,Eclat,,B9,,,,,,1.0,9.0,1,,IN,,"9,4","8,8","1,9",,IN,IN,IN,IN,,,,,Éclat,
499,140,Spira,33,CHE,2012,7961,BR,477,lit,sil,Éclat,,B9,,,,,,1.0,9.0,1,,PX,,9,"12,3","2,3",,LI,PR,AB,PR,,,,,Éclat,
500,142,Spira,33,CHE,2012,7963,BR,478,lit,sil,éclat cortical,,B9,,,,,,1.0,9.0,1,,IN,,"39,2","37,3","15,8",,IN,IN,IN,IN,,7963,,,Débris,
501,143,Spira,33,CHE,2012,7964,BR,478,lit,sil,éclat cortical,,B9,,,,,,1.0,9.0,1,,IN,,44.6,"14,5","18,3",,IN,IN,IN,IN,,7964,,,Débris,
502,144,Spira,33,CHE,2012,7965,BR,478,lit,sil,éclat cortical,,B9,,,,,,1.0,9.0,,,IN,,"25,1","14,8","14,4",,IN,IN,IN,IN,,,,,Débris,
503,148,Spira,33,CHE,2012,7969,BR,482,lit,sil,Éclat,,B10,,,,,,1.0,10.0,1,,IN,,14,"15,5","4,7",,IN,DI,IN,IN,,,,,Éclat,
504,150,Spira,33,CHE,2012,7971,BR,3446,lit,sil,Éclat,,B10,,,,,,1.0,10.0,,,IN,,"33,1","1,54",9,,IN,DI,IN,IN,,,,,Éclat,
505,151,Spira,33,CHE,2012,7972,BR,3446,lit,sil,Éclat cortical,,B10,,,,,,1.0,10.0,1,,IN,,25,"16,2","11,7",,IN,IN,IN,IN,,7972,,,Éclat,
506,152,Spira,33,CHE,2012,7973,BR,3446,lit,sil,Éclat,,B10,,,,,,1.0,10.0,1,,LA,,"10,6","8,6","3,4",,IN,PR,IN,IN,,,,,Éclat,
507,154,Spira,33,CHE,2012,7975,BR,289,lit,sil,Éclat,,C2,,,,,,2.0,2.0,1,,PX,,16,"10,1","4,4",,IN,PR,IN,PR,,,,,Éclat,
508,155,Spira,33,CHE,2012,7976,BR,289,lit,sil,éclat,,C2,,,,,,2.0,2.0,1,,PX,,"10,3","7,9","2,8",,PU,PR,AB,PR,,,,,Esquille,
509,159,Spira,33,CHE,2012,7980,BR,750,lit,sil,Éclat retouché,,C6,,,,,,2.0,6.0,1,,EN,,"21,1","21,9","4,6",,FA,PR,IN,PR,,,,,Éclat,
510,160,Spira,33,CHE,2012,7981,BR,750,lit,sil,Éclat,,C6,,,,,,2.0,6.0,1,,PX,,"35,7","24,8","4,7",,LI,PR,PR,PR,7981,,,,Éclat,
511,161,Spira,33,CHE,2012,7982,BR,750,lit,sil,Éclat,,C6,,,,,,2.0,6.0,1,,EN,,"28,4","28,1","10,7",,PU,PR,AB,AB,7982,,,,Éclat,
512,162,Spira,33,CHE,2012,7983,BR,750,lit,sil,Éclat,,C6,,,,,,2.0,6.0,1,,EN,,"19,6","17,7","2,7",,IN,PR,IN,PR,,,,,Éclat,
513,163,Spira,33,CHE,2012,7984,BR,750,lit,sil,Éclat,,C6,,,,,,2.0,6.0,1,,PX,,"13,6","12,5","2,6",,IN,PR,IN,IN,,,,,Éclat,
514,164,Spira,33,CHE,2012,7985,BR,750,lit,sil,éclat,,C6,,,,,,2.0,6.0,,,,,,,,,,,,,,,,,Débris,
515,165,Spira,33,CHE,2012,7986,BR,750,lit,sil,éclat,,C6,,,,,,2.0,6.0,1,,IN,,"11,3","9,1","1,1",,IN,IN,IN,IN,,,,,Esquille,
516,166,Spira,33,CHE,2012,7987,BR,750,lit,sil,éclat,,C6,,,,,,2.0,6.0,1,,IN,,"9,5","7,5","1,1",,IN,IN,IN,IN,,,,,Esquille,
517,167,Spira,33,CHE,2012,7988,BR,750,lit,sil,éclat ? Lame ?,,C6,,,,,,2.0,6.0,1,,DI,,"23,8","17,7","4,5",,IN,IN,IN,IN,,,,,Lame,
518,168,Spira,33,CHE,2012,7989,BR,750,lit,sil,Éclat cortical,,C6,,,,,,2.0,6.0,1,,EN,,"47,4","35,5","10,6",,PU,PR,AB,PR,,7989,,,Éclat,
519,169,Spira,33,CHE,2012,7990,BR,750,lit,sil,éclat cortical,,C6,,,,,,2.0,6.0,,,,,,,,,,,,,,,,,Débris,
520,170,Spira,33,CHE,2012,7991,BR,750,lit,sil,éclat cortical,,C6,,,,,,2.0,6.0,,,,,,,,,,,,,,,,,Débris,
521,171,Spira,33,CHE,2012,7992,BR,750,lit,sil,Éclat cortical,,C6,,,,,,2.0,6.0,,,PX,,"21,6","17,7",4,,IN,PR,IN,AB,,,,,Éclat,
522,172,Spira,33,CHE,2012,7993,BR,750,lit,sil,éclat cortical,,C6,,,,,,2.0,6.0,1,,,,,,,,,,,,,,,,Débris,
